# Title : Synthetic-Profile directory file of the Argo Global Data Assembly Center
# Description : The directory file describes all individual synthetic-profile files of the argo GDAC ftp site.
# Project : ARGO
# Format version : 2.2
# Date of update : 20230427112417
# FTP root number 1 : ftp://ftp.ifremer.fr/ifremer/argo/dac
# FTP root number 2 : ftp://usgodae.org/pub/outgoing/argo/dac
# GDAC node : CORIOLIS
file,date,latitude,longitude,ocean,profiler_type,institution,parameters,parameter_data_mode,date_update
coriolis/6903247/profiles/SR6903247_061.nc,20190519093300,34.443,24.915,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133416
coriolis/6903247/profiles/SR6903247_061D.nc,20190514105600,34.624,25.320,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021218
coriolis/6903247/profiles/SR6903247_062.nc,20190524094200,34.534,24.226,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133429
coriolis/6903247/profiles/SR6903247_062D.nc,20190519104600,34.444,24.916,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021231
coriolis/6903247/profiles/SR6903247_063.nc,20190529093100,34.610,24.721,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133442
coriolis/6903247/profiles/SR6903247_063D.nc,20190524105800,34.535,24.227,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021244
coriolis/6903247/profiles/SR6903247_064.nc,20190603093900,34.472,24.242,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133455
coriolis/6903247/profiles/SR6903247_064D.nc,20190529104900,34.606,24.723,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021256
coriolis/6903247/profiles/SR6903247_065.nc,20190608092800,34.218,24.470,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133507
coriolis/6903247/profiles/SR6903247_065D.nc,20190603105400,34.473,24.245,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220907131422
coriolis/6903247/profiles/SR6903247_066.nc,20190613093600,34.700,24.348,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133519
coriolis/6903247/profiles/SR6903247_066D.nc,20190608104300,34.215,24.469,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220907131448
coriolis/6903247/profiles/SR6903247_067.nc,20190618093700,34.561,24.337,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133531
coriolis/6903247/profiles/SR6903247_067D.nc,20190613105100,34.701,24.350,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220907131514
coriolis/6903247/profiles/SR6903247_068.nc,20190623094000,34.515,24.369,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133544
coriolis/6903247/profiles/SR6903247_068D.nc,20190618104700,34.564,24.336,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021310
coriolis/6903247/profiles/SR6903247_069.nc,20190628094000,34.367,24.722,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133557
coriolis/6903247/profiles/SR6903247_069D.nc,20190623105800,34.512,24.370,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021323
coriolis/6903247/profiles/SR6903247_070.nc,20190703093800,34.703,24.274,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133610
coriolis/6903247/profiles/SR6903247_070D.nc,20190628105100,34.363,24.722,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220907131632
coriolis/6903247/profiles/SR6903247_071.nc,20190708093300,34.360,24.740,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133623
coriolis/6903247/profiles/SR6903247_071D.nc,20190703105000,34.703,24.272,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021336
coriolis/6903247/profiles/SR6903247_072.nc,20190713093900,34.229,24.767,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133636
coriolis/6903247/profiles/SR6903247_072D.nc,20190708104500,34.358,24.744,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021347
coriolis/6903247/profiles/SR6903247_073.nc,20190718093600,34.049,24.808,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133648
coriolis/6903247/profiles/SR6903247_073D.nc,20190713105300,34.225,24.767,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021359
coriolis/6903247/profiles/SR6903247_074.nc,20190723094500,33.938,24.888,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133700
coriolis/6903247/profiles/SR6903247_074D.nc,20190718105300,34.047,24.808,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021412
coriolis/6903247/profiles/SR6903247_075.nc,20190728093500,33.878,24.944,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133712
coriolis/6903247/profiles/SR6903247_075D.nc,20190723105700,33.935,24.887,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021425
coriolis/6903247/profiles/SR6903247_076.nc,20190802093500,33.843,24.958,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133723
coriolis/6903247/profiles/SR6903247_076D.nc,20190728104600,33.875,24.943,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021437
coriolis/6903247/profiles/SR6903247_077.nc,20190807094000,33.801,25.064,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133735
coriolis/6903247/profiles/SR6903247_077D.nc,20190802104600,33.841,24.959,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021450
coriolis/6903247/profiles/SR6903247_078.nc,20190812093800,33.745,25.186,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133747
coriolis/6903247/profiles/SR6903247_078D.nc,20190807105900,33.798,25.067,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021502
coriolis/6903247/profiles/SR6903247_079.nc,20190817093600,33.816,25.218,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133800
coriolis/6903247/profiles/SR6903247_079D.nc,20190812105200,33.746,25.190,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021515
coriolis/6903247/profiles/SR6903247_080.nc,20190822093700,33.930,25.287,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133815
coriolis/6903247/profiles/SR6903247_080D.nc,20190817104800,33.816,25.220,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021528
coriolis/6903247/profiles/SR6903247_081.nc,20190827094300,34.039,25.301,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133827
coriolis/6903247/profiles/SR6903247_081D.nc,20190822104900,33.931,25.288,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021541
coriolis/6903247/profiles/SR6903247_082.nc,20190901093400,34.132,25.322,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133840
coriolis/6903247/profiles/SR6903247_082D.nc,20190827105200,34.041,25.302,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220907132143
coriolis/6903247/profiles/SR6903247_083.nc,20190906093800,34.205,25.366,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133852
coriolis/6903247/profiles/SR6903247_083D.nc,20190901105100,34.132,25.323,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021554
coriolis/6903247/profiles/SR6903247_084.nc,20190911094300,34.352,25.360,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133904
coriolis/6903247/profiles/SR6903247_084D.nc,20190906104800,34.206,25.366,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021606
coriolis/6903247/profiles/SR6903247_085.nc,20190916093500,34.418,25.288,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133918
coriolis/6903247/profiles/SR6903247_085D.nc,20190911105300,34.353,25.360,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021620
coriolis/6903247/profiles/SR6903247_086.nc,20190921093600,34.408,25.271,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133932
coriolis/6903247/profiles/SR6903247_086D.nc,20190916105000,34.417,25.286,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021633
coriolis/6903247/profiles/SR6903247_087.nc,20190926094100,34.430,25.336,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133944
coriolis/6903247/profiles/SR6903247_087D.nc,20190921104600,34.406,25.271,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220907132355
coriolis/6903247/profiles/SR6903247_088.nc,20191001093600,34.518,25.394,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133957
coriolis/6903247/profiles/SR6903247_088D.nc,20190926105700,34.431,25.338,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220907132422
coriolis/6903247/profiles/SR6903247_089.nc,20191006093500,34.590,25.396,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918134009
coriolis/6903247/profiles/SR6903247_089D.nc,20191001105300,34.520,25.399,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021646
coriolis/6903247/profiles/SR6903247_090.nc,20191011095600,34.669,25.433,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918134023
coriolis/6903247/profiles/SR6903247_090D.nc,20191006105200,34.590,25.398,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021658
coriolis/6903247/profiles/SR6903247_091.nc,20191016094100,34.718,25.560,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918134036
coriolis/6903247/profiles/SR6903247_091D.nc,20191011111100,34.670,25.433,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021711
coriolis/6903247/profiles/SR6903247_092.nc,20191021095300,34.766,25.595,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918134049
coriolis/6903247/profiles/SR6903247_092D.nc,20191016110200,34.724,25.565,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021723
coriolis/6903247/profiles/SR6903247_093.nc,20191026095400,34.810,25.633,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918134102
coriolis/6903247/profiles/SR6903247_093D.nc,20191021111000,34.769,25.598,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021736
coriolis/6903247/profiles/SR6903247_094.nc,20191031095700,34.827,25.617,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918134114
coriolis/6903247/profiles/SR6903247_094D.nc,20191026110500,34.810,25.635,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021751
coriolis/6903247/profiles/SR6903247_095.nc,20191105095500,34.893,25.591,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918134128
coriolis/6903247/profiles/SR6903247_095D.nc,20191031110700,34.829,25.619,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021804
coriolis/6903247/profiles/SR6903247_096.nc,20191110095900,34.888,25.566,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918134140
coriolis/6903247/profiles/SR6903247_096D.nc,20191105110900,34.896,25.596,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021816
coriolis/6903247/profiles/SR6903247_097.nc,20191115095000,34.955,25.373,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918134153
coriolis/6903247/profiles/SR6903247_097D.nc,20191110110900,34.890,25.564,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021828
coriolis/6903247/profiles/SR6903247_098.nc,20191120093500,34.911,25.205,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918134204
coriolis/6903247/profiles/SR6903247_098D.nc,20191115110400,34.956,25.374,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021841
coriolis/6903247/profiles/SR6903247_099.nc,20191125093300,34.775,25.085,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918134217
coriolis/6903247/profiles/SR6903247_099D.nc,20191120104700,34.912,25.206,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021852
coriolis/6903247/profiles/SR6903247_100.nc,20191130093300,34.706,25.059,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918134230
coriolis/6903247/profiles/SR6903247_100D.nc,20191125105000,34.773,25.083,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021905
coriolis/6903247/profiles/SR6903247_101.nc,20191205093400,34.693,25.050,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918134242
coriolis/6903247/profiles/SR6903247_101D.nc,20191130104500,34.707,25.059,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021918
coriolis/6903247/profiles/SR6903247_102.nc,20191210094100,34.702,24.977,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918134254
coriolis/6903247/profiles/SR6903247_102D.nc,20191205110200,34.694,25.050,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220907133032
coriolis/6903247/profiles/SR6903247_103.nc,20191215093900,34.770,24.845,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918134307
coriolis/6903247/profiles/SR6903247_103D.nc,20191210105500,34.705,24.978,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220907133100
coriolis/6903247/profiles/SR6903247_104.nc,20191220094100,35.024,24.462,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918134319
coriolis/6903247/profiles/SR6903247_104D.nc,20191215110200,34.771,24.847,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220907133124
coriolis/6903247/profiles/SR6903247_105.nc,20191225094600,35.045,24.530,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918134332
coriolis/6903247/profiles/SR6903247_105D.nc,20191220105500,35.026,24.462,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021931
coriolis/6903247/profiles/SR6903247_106.nc,20191230093100,35.061,24.387,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918134345
coriolis/6903247/profiles/SR6903247_106D.nc,20191225110400,35.043,24.534,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021945
coriolis/6903247/profiles/SR6903247_107.nc,20200104093000,34.973,24.415,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918134358
coriolis/6903247/profiles/SR6903247_107D.nc,20191230104800,35.063,24.387,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220907133244
coriolis/6903247/profiles/SR6903247_108.nc,20200109095400,34.913,24.253,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918134411
coriolis/6903247/profiles/SR6903247_108D.nc,20200104104200,34.972,24.414,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220907133312
coriolis/6903247/profiles/SR6903247_109.nc,20200114093800,35.093,23.947,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918134423
coriolis/6903247/profiles/SR6903247_109D.nc,20200109112000,34.912,24.248,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220907133338
coriolis/6903247/profiles/SR6903247_110.nc,20200119093400,35.138,23.779,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918134437
coriolis/6903247/profiles/SR6903247_110D.nc,20200114105900,35.093,23.946,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021958
coriolis/6903247/profiles/SR6903247_111.nc,20200124093200,35.109,23.566,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918134449
coriolis/6903247/profiles/SR6903247_111D.nc,20200119105200,35.135,23.779,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220907133429
coriolis/6903247/profiles/SR6903247_112.nc,20200129092600,35.277,23.263,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918134502
coriolis/6903247/profiles/SR6903247_112D.nc,20200124104600,35.109,23.562,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220907133456
coriolis/6903247/profiles/SR6903247_113.nc,20200203093000,35.406,23.044,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918134515
coriolis/6903247/profiles/SR6903247_113D.nc,20200129105200,35.280,23.267,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220907133523
coriolis/6903247/profiles/SR6903247_114.nc,20200208093200,35.742,22.955,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918134528
coriolis/6903247/profiles/SR6903247_114D.nc,20200203104900,35.403,23.048,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220907133549
coriolis/6903247/profiles/SR6903247_115.nc,20200213093200,35.768,22.959,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918134542
coriolis/6903247/profiles/SR6903247_115D.nc,20200208104600,35.741,22.954,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908022010
coriolis/6903247/profiles/SR6903247_116.nc,20200218093700,35.664,23.037,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918134555
coriolis/6903247/profiles/SR6903247_116D.nc,20200213105000,35.767,22.957,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908022022
coriolis/6903247/profiles/SR6903247_117.nc,20200223093800,35.871,23.052,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918134608
coriolis/6903247/profiles/SR6903247_117D.nc,20200218105800,35.665,23.038,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220907133708
coriolis/6903247/profiles/SR6903247_118.nc,20200228093200,35.723,22.764,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918134621
coriolis/6903247/profiles/SR6903247_118D.nc,20200223105800,35.870,23.050,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220907133735
coriolis/6903247/profiles/SR6903247_119.nc,20200304093200,35.768,22.892,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918134633
coriolis/6903247/profiles/SR6903247_119D.nc,20200228105600,35.722,22.768,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908022035
coriolis/6903247/profiles/SR6903247_120.nc,20200309093300,35.789,23.026,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918134647
coriolis/6903247/profiles/SR6903247_120D.nc,20200304110100,35.762,22.894,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908022049
coriolis/6903247/profiles/SR6903247_121.nc,20200314093200,35.712,22.944,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918134659
